MMS Id,Linked to NZ,Title,ISBN,ISSN,Linked to CZ
990005617930205516,No,,0444988475; 9780444988478,,No
990005617960205516,No,,0444988475; 9780444988478,,No
990005621070205516,No,,0821819054; 9780821819050,,No
990005621100205516,No,,0821819100; 9780821819104,,No
990005621120205516,No,,0821819089; 9780821819081,,No
990005621130205516,No,,0821819119; 9780821819111,,No
990005621390205516,No,,0124086101; 9780124086104,,No
990005625930205516,No,-,2281190315; 9782281190311,,No
990005629040205516,No,,,,No
990005629480205516,No,": supplement and cumulative index determination with the ultracentrifuge, determination of viscosity, mass spectrometry and the cumulative index",0471928992; 9780471928997,,No
990005633000205516,No,,0121534146; 9780121534141,,No
990005641060205516,No,,,,No
990005641090205516,No,,,,No
990005641100205516,No,,,,No
990005651840205516,No,: monitoring,3805536100; 9783805536103,,No
990005651880205516,No,: diagnosis,3805536119; 9783805536110,,No
990005651940205516,No,": protheses, assist and artificial organs",3805536127; 9783805536127,,No
990005657880205516,No,,,,No
990005658700205516,No,,,,No
990005659480205516,No,,,,No
990005662040205516,No,,,,No
990005665760205516,No,-,0387974369; 9780387974361; 3540974369; 9783540974369,,No
990005668970205516,No,: manuel d'utilisation du logiciel StL-86 version 1.0,,,No
990005669360205516,No,: listing du logiciel StL-86 version 1.0,,,No
990005685160205516,No,: historical survey,2881247008; 9782881247002,,No
990005685220205516,No,: the present state of the theory,2881247016; 9782881247019,,No
990005698200205516,No,,3890825192; 9783890825199,,No
990005698620205516,No,: exposé fondamental,2040165436; 9782040165437; 2763771459; 9782763771458,,No
990005704340205516,No,Structures non linéaires,290360780X; 9782903607807,,No
990005710280205516,No,,,,No
990005710330205516,No,,3890825206; 9783890825205,,No
990005717330205516,No,: gamme de fréquences de 100 kHz à 300 GHz,,,No
990005717740205516,No,: Frequenzbereich 100 kHz bis 300 GHz,,,No
990005734130205516,No,,0124666019; 9780124666016,,No
990005734140205516,No,,0124666027; 9780124666023,,No
990005734170205516,No,,0124666035; 9780124666030,,No
990005742070205516,No,: user manual,,,No
990005742080205516,No,,,,No
990005742170205516,No,: object-oriented programming manual,,,No
990005742330205516,No,,0262231506; 9780262231503,,No
990005742350205516,No,,0262231514; 9780262231510,,No
990005745980205516,No,Exercices et corrigés,2130392679; 9782130392675,,No
990005746050205516,No,Exercices et corrigés,2130401465; 9782130401469,,No
990005746070205516,No,Exercices et corrigés,2130414206; 9782130414209,,No
990005753320205516,No,Dictionnaire encyclopédique Quillet,,,No
990005760560205516,No,: aspects structuraux et thermodynamiques,2225821550; 9782225821554,,No
990005760620205516,No,: aspects thermodynamiques (suite) et cinétiques,2225821569; 9782225821561,,No
990005769080205516,No,,,,No
990005769090205516,No,,,,No
990005781190205516,No,,0444989013; 9780444989017; 4062037491; 9784062037495,,No
990005781220205516,No,,0444987843; 9780444987846; 4062045583; 9784062045582,,No
990005781680205516,No,,,,No
990005783380205516,No,,,,No
990005784540205516,No,,,,No
990005785500205516,No,,0120255154; 9780120255153,,No
990005787890205516,No,: Rendements,,,No
990005797930205516,No,,,,No
990005809040205516,No,,0471630071; 9780471630074,,No
990005809160205516,No,,0471504009; 9780471504009,,No
990005815660205516,No,Essai,,,No
990005827140205516,No,Theory,354006270X; 9783540062707; 038706270X; 9780387062709,,No
990005827170205516,No,Models,3540062718; 9783540062714; 0387062718; 9780387062716,,No
990005856460205516,No,,0471996300; 9780471996309,,No
990005856510205516,No,,0471903965; 9780471903963,,No
990005869690205516,No,,,,No
990005871560205516,No,,,,No
990005875410205516,No,,,,No
990005875480205516,No,,,,No
990005875490205516,No,,,,No
990005875510205516,No,,,,No
990005875580205516,No,,306170655,,No
990005875670205516,No,,0306109999; 9780306109997,,No
990005875740205516,No,,0306110008; 9780306110009,,No
990005875770205516,No,,0306110016; 9780306110016,,No
990005875800205516,No,,0306110024; 9780306110023,,No
990005875890205516,No,,0306110032; 9780306110030,,No
990005875940205516,No,,0306110040; 9780306110047,,No
990005875990205516,No,,0306110059; 9780306110054,,No
990005876020205516,No,,0306110067; 9780306110061,,No
990005876330205516,No,,3486257218; 9783486257212,,No
990005878210205516,No,,,,No
990005878240205516,No,,,,No
990005878250205516,No,,,,No
990005878260205516,No,,,,No
990005878270205516,No,,,,No
990005889040205516,No,,0127104038; 9780127104034,,No
990005889050205516,No,,0127104046; 9780127104041,,No
990005891990205516,No,,0471509124; 9780471509127,,No
990005892020205516,No,,0471852635; 9780471852636,,No
990005892040205516,No,,0471814741; 9780471814740,,No
990005892110205516,No,,0471833576; 9780471833574,,No
990005892140205516,No,,0471833568; 9780471833567,,No
990005892160205516,No,,047183355X; 9780471833550,,No
990005892190205516,No,,0471833541; 9780471833543,,No
990005892220205516,No,,0471833533; 9780471833536; 0471165301; 9780471165309,,No
990005892240205516,No,,,,No
990005892260205516,No,,,,No
990005892280205516,No,,,,No
990005892310205516,No,,,,No
990005892340205516,No,,,,No
990005892370205516,No,,,,No
990005902660205516,No,,,,No
990005902710205516,No,,,,No
990005903340205516,No,,,,No
990005903510205516,No,,,,No
990005903780205516,No,,,,No
990005904100205516,No,,,,No
990005904420205516,No,,,,No
990005904980205516,No,,,,No
990005917790205516,No,1977 bis 1981,3871693146; 9783871693144,,No
990005918090205516,No,1981 bis 1985,3871693154; 9783871693151,,No
990005918330205516,No,a review of the literature published during 1967,,,No
990005918360205516,No,a review of the literature published during 1970,,,No
990005918400205516,No,a review of the literature published during 1968,,,No
990005918420205516,No,a review of the literature published during 1969,,,No
990005921810205516,No,Individual metals,,,No
990005921830205516,No,Aluminium to lithium,0471861391; 9780471861393,,No
990005921880205516,No,Magnesium to zirconium,0471846945; 9780471846949,,No
990005949180205516,No,Les méthodes quantiques,2225822670; 9782225822674,,No
990005949860205516,No,-,0895737345; 9780895737342; 3527279504; 9783527279500,,No
990005973340205516,No,,,,No
990005973390205516,No,,,,No
990005973410205516,No,,,,No
990005973430205516,No,,,,No
990005973650205516,No,,,,No
990005973670205516,No,,,,No
990005973690205516,No,,,,No
990005973710205516,No,,,,No
990005973740205516,No,,,,No
990005976150205516,No,-,0309046726; 9780309046725,,No
990005979410205516,No,-,0309049679; 9780309049672,,No
990005984130205516,No,(ISO 303 - ISO 4249/3),9267201395; 9789267201399,,No
990005984160205516,No,(ISO 4513-ISO/TR 8857),9267201409; 9789267201405,,No
990005987240205516,No,-,0309040574; 9780309040570,,No
990005993660205516,No,,,,No
990005994100205516,No,,,,No
990005994110205516,No,-,,,No
990005994910205516,No,-,0309026970; 9780309026970,,No
990005995070205516,No,,0120221012; 9780120221011,,No
990005996060205516,No,,2704200173; 9782704200177; 0070821070; 9780070821071,,No
990005996140205516,No,,2704200181; 9782704200184; 0070821390,,No
990005996250205516,No,,0471517062; 9780471517061,,No
990006007370205516,No,,0306110415; 9780306110412,,No
990006008510205516,No,,0632024941; 9780632024940,,No
990006023650205516,No,,,,No
990006026970205516,No,,,,No
990006026980205516,No,,,,No
990006027000205516,No,,,,No
990006027010205516,No,,,,No
990006027020205516,No,,,,No
990006027030205516,No,,,,No
990006027040205516,No,,,,No
990006027050205516,No,,,,No
990006027060205516,No,,,,No
990006027070205516,No,,,,No
990006027080205516,No,,,,No
990006027100205516,No,,,,No
990006027110205516,No,,,,No
990006027510205516,No,,,,No
990006027520205516,No,,,,No
990006027530205516,No,,,,No
990006027550205516,No,,,,No
990006033590205516,No,,9211062268; 9789211062267,,No
990006037930205516,No,Conférences générales,,,No
990006037980205516,No,Conférences à option,,,No
990006082540205516,No,,3718604043; 9783718604043,,No
990006094480205516,No,Analyse fonctionnelle,,,No
990006094970205516,No,The new engineering contract,0727716247; 9780727716248,,No
990006096010205516,No,Rapports thématiques,,,No
990006098260205516,No,,2705650687; 9782705650681,,No
990006098290205516,No,,2705650695; 9782705650698,,No
990006098310205516,No,,,,No
990006098340205516,No,,2705650717; 9782705650711,,No
990006098360205516,No,,2705650725; 9782705650728,,No
990006098370205516,No,,2705650732,,No
990006098390205516,No,,2705661182; 9782705661182,,No
990006098400205516,No,,,,No
990006098430205516,No,,,,No
990006098440205516,No,,,,No
990006123360205516,No,,0120255162; 9780120255160,,No
990006125490205516,No,,2864860090; 9782864860099,,No
990006125520205516,No,,2864860104; 9782864860105,,No
990006130960205516,No,,9072647181; 9789072647184,,No
990006131300205516,No,1943-1961,2900973017,,No
990006131310205516,No,1962-1981,2900973027,,No
990006132930205516,No,,,,No
990006145430205516,No,,1559381698; 9781559381697,,No
990006147600205516,No,,0306437872; 9780306437878,,No
990006148470205516,No,,624694605200,,No
990006149610205516,No,"Généralités, introduction, bibliographie",3858152307; 9783858152305,,No
990006149840205516,No,: description bibliographique internationale normalisée des monographies anciennes ISBD(A),3858152323; 9783858152329,,No
990006150060205516,No,Règles de tri,3858152242; 9783858152244,,No
990006150180205516,No,Règles spécifiques aux non-livres (entrées),3858152285; 9783858152282,,No
990006150310205516,No,Annexes au fascicule D,3858152269; 9783858152268,,No
990006150910205516,No,Jeu d'exemples,3858152226; 9783858152220,,No
990006161160205516,No,By abbreviation,0810369710; 9780810369719,,No
990006161170205516,No,By title,0810369729; 9780810369726,,No
990006169690205516,No,1850-1905,2850880272; 9782850880278,,No
990006181250205516,No,,,,No
990006188370205516,No,Tomes 1-8,,,No
990006188390205516,No,Tomes 9 à 15,,,No
990006188410205516,No,Tomes 16 à 22,,,No
990006188430205516,No,Tomes 23 à 29,,,No
990006188450205516,No,Tomes 30 à 36,,,No
990006188460205516,No,Tomes 37 à 43,,,No
990006194620205516,No,"Modern methods, theory, and data",,,No
990006210370205516,No,,0471531545; 9780471531548,,No
990006210400205516,No,,0471531693; 9780471531692,,No
990006210410205516,No,,0471098574; 9780471098577,,No
990006227170205516,No,,0849306264; 9780849306266,,No
990006227190205516,No,,0849306272; 9780849306273,,No
990006227230205516,No,,0849306280; 9780849306280,,No
990006231610205516,No,,,,No
990006231820205516,No,,,,No
990006234740205516,No,-,2876940000; 9782876940000,,No
990006234820205516,No,-,2876940019; 9782876940017,,No
990006234840205516,No,-,2876940027; 9782876940024,,No
990006239960205516,No,"Propagation, cohérence, interférences",,,No
990006280840205516,No,Handbook of applicable mathematics,,,No
990006283340205516,No,,,,No
990006297080205516,No,,,,No
990006306960205516,No,,,,No
990006306980205516,No,,,,No
990006311820205516,No,,,,No
990006311840205516,No,,,,No
990006316100205516,No,,,,No
990006318510205516,No,,0471043737; 9780471043737,,No
990006318540205516,No,,0471043745; 9780471043744,,No
990006318790205516,No,,,,No
990006318810205516,No,,,,No
990006321960205516,No,,,,No
990006322000205516,No,,,,No
990006323390205516,No,,,,No
990006340650205516,No,,,,No
990006340680205516,No,,8420100285; 9788420100289,,No
990006340720205516,No,,,,No
990006351760205516,No,,,,No
990006351820205516,No,,,,No
990006351840205516,No,,0306394030; 9780306394034,,No
990006351880205516,No,,0306394049; 9780306394041,,No
990006352020205516,No,,0306394057; 9780306394058,,No
990006352080205516,No,,0306407140; 9780306407147,,No
990006352100205516,No,,0306416441; 9780306416446,,No
990006356740205516,No,,,,No
990006356780205516,No,,,,No
990006357510205516,No,,,,No
990006357540205516,No,,,,No
990006396850205516,No,,,,No
990006396910205516,No,,,,No
990006397220205516,No,"Italian, thirteenth through nineteenth century",,,No
990006397240205516,No,"German, Flemish and Dutch, thirteenth through nineteenth century",,,No
990006397270205516,No,"French, thirteenth century to 1919",,,No
990006397290205516,No,"Oriental, Spanish, English, American and contemporary",,,No
990006397370205516,No,Books III-IX,0486600890; 9780486600895,,No
990006397440205516,No,Books X-XIII and appendix,0486600904; 9780486600901,,No
990006402490205516,No,,0849335108; 9780849335105,,No
990006402520205516,No,,0849335116; 9780849335112,,No
990006407220205516,No,,,,No
990006416090205516,No,Les périphériques,2902414625; 9782902414628,,No
990006417890205516,No,Parsing,0139145567; 9780139145568,,No
990006417970205516,No,Compiling,0139145648; 9780139145643,,No
990006418740205516,No,"Italie, pays ibériques, France",,,No
990006418760205516,No,"Autriche, Allemagne et Suisse, Belgique, Russie orthodoxe",,,No
990006433650205516,No,"Approximation, sommation",2225784744; 9782225784743,,No
990006439900205516,No,Niveau avancé avec exercices et corrigés,2225687617; 9782225687617,,No
990006441120205516,No,,,,No
990006448540205516,No,,,,No
990006451670205516,No,,0306413078; 9780306413070,,No
990006451680205516,No,,0306415496; 9780306415494,,No
990006451960205516,No,,0306335018; 9780306335013,,No
990006467000205516,No,,0853347352; 9780853347354,,No
990006470840205516,No,"Notions de météorologie maritime, renseignements, observations, codes, tables et abaques",2110803908; 9782110803900,,No
990006470890205516,No,-,,,No
990006471870205516,No,Analyse,,,No
990006474330205516,No,Erster Band,,,No
990006478630205516,No,,,,No
990006478680205516,No,,,,No
990006478700205516,No,,,,No
990006479100205516,No,,,,No
990006495340205516,No,,,,No
990006495400205516,No,,,,No
990006500500205516,No,-,,,No
990006500510205516,No,-,,,No
990006501900205516,No,contrib.: William Back ... [et al.],,,No
990006502310205516,No,-,0878490213; 9780878490219,,No
990006502340205516,No,-,0878490221; 9780878490226,,No
990006502350205516,No,-,087849023X; 9780878490233,,No
990006503090205516,No,,0904406075; 9780904406078,,No
990006503130205516,No,,0904406164; 9780904406160,,No
990006514920205516,No,,,,No
990006518710205516,No,Méthodologie,,,No
990006519370205516,No,Bases physiques,,,No
990006519720205516,No,Rapport général,,,No
990006523740205516,No,Scientific report,,,No
990006523750205516,No,Technical annexes,,,No
990006530180205516,No,-,,,No
990006530570205516,No,,,,No
990006530600205516,No,Résumé,,,No
990006531060205516,No,-,0849356024; 9780849356025,,No
990006531160205516,No,,,,No
990006531170205516,No,,,,No
990006531280205516,No,,,,No
990006532500205516,No,,,,No
990006534890205516,No,,9232019078; 9789232019073,,No
990006535500205516,No,,923201114X; 9789232011145,,No
990006535530205516,No,": d'après les actes de la Conférence du CIUS sur ""La Formation des Maîtres pour l'Enseignement Intégré des Sciences - L'Enseignement des Sciences pour le Monde d'Aujourd'hui"", tenu à l'Université du Maryland (Etats-Unis d'Amérique), du 3 au 13 avril 1973 La formation des maîtres",9232014130; 9789232014139,,No
990006537260205516,No,,,,No
990006539040205516,No,Mathematical methods,0080063888; 9780080063881,,No
990006539060205516,No,,0080159702; 9780080159706,,No
990006539070205516,No,Theoretical mechanics,,,No
990006539090205516,No,Theoretical mechanics,0080093760; 9780080093765; 0080230423; 9780080230429,,No
990006539140205516,No,,0080093779; 9780080093772,,No
990006539180205516,No,,0080093787; 9780080093789,,No
990006539200205516,No,,0080093787; 9780080093789; 0080250602; 9780080250601,,No
990006539220205516,No,Advanced theoretical mechanics,,,No
990006539260205516,No,Advanced theoretical mechanics,0080093795; 9780080093796; 0080250610; 9780080250618,,No
990006539650205516,No,,376430653X; 9783764306533,,No
990006539710205516,No,,3764306742; 9783764306748,,No
990006544450205516,No,,2281190307; 9782281190304,,No
990006545100205516,No,,0306425041; 9780306425042,,No
990006545110205516,No,,0306435543; 9780306435546,,No
990006545210205516,No,-,0841202923; 9780841202924,,No
990006548990205516,No,,,,No
990006549020205516,No,,,,No
